year,sex,name,n,prop
1990,F,Giselle,299,1.4557e-4
1990,F,Shelley,298,1.4509e-4
1990,F,Allyssa,296,1.4411e-4
1990,F,Krysta,296,1.4411e-4
1990,F,Tayler,296,1.4411e-4
1990,F,Kimberlee,295,1.4362e-4
1990,F,Mikayla,295,1.4362e-4
1990,F,Tianna,295,1.4362e-4
1990,F,Brittnee,294,1.4314e-4
1990,F,Lyndsay,294,1.4314e-4
1990,F,Aurora,293,1.4265e-4
1990,F,Kanisha,293,1.4265e-4
1990,F,Janay,292,1.4216e-4
1990,F,Kaylin,292,1.4216e-4
1990,F,Georgia,291,1.4168e-4
1990,F,Beatrice,290,1.4119e-4
1990,F,Ashli,289,1.407e-4
1990,F,Britny,289,1.407e-4
1990,F,Chantelle,289,1.407e-4
1990,F,Rebeca,289,1.407e-4
1990,F,Shanice,289,1.407e-4
1990,F,Reyna,288,1.4022e-4
1990,F,Shanika,288,1.4022e-4
1990,F,Cassondra,287,1.3973e-4
1990,F,Griselda,287,1.3973e-4
1990,F,Jerica,287,1.3973e-4
1990,F,Athena,285,1.3876e-4
1990,F,Iesha,285,1.3876e-4
1990,F,Porsha,285,1.3876e-4
1990,F,Rubi,285,1.3876e-4
1990,F,Madelyn,284,1.3827e-4
1990,F,Iliana,283,1.3778e-4
1990,F,Skyler,283,1.3778e-4
1990,F,Stefani,282,1.373e-4
1990,F,Bernadette,281,1.3681e-4
1990,F,Betsy,281,1.3681e-4
1990,F,Ingrid,281,1.3681e-4
1990,F,Chandra,280,1.3632e-4
1990,F,Debbie,280,1.3632e-4
1990,F,Elissa,279,1.3584e-4
1990,F,Trista,279,1.3584e-4
1990,F,Deja,278,1.3535e-4
1990,F,Michael,278,1.3535e-4
1990,F,Anabel,277,1.3486e-4
1990,F,Kandice,277,1.3486e-4
1990,F,Kassie,277,1.3486e-4
1990,F,Latrice,277,1.3486e-4
1990,F,Dina,276,1.3437e-4
1990,F,Kiley,276,1.3437e-4
1990,F,Kandace,275,1.3389e-4
1990,F,Krystina,275,1.3389e-4
1990,F,Pauline,274,1.334e-4
1990,F,Martika,273,1.3291e-4
1990,F,Kiana,272,1.3243e-4
1990,F,Marcella,272,1.3243e-4
1990,F,Princess,272,1.3243e-4
1990,F,Carley,271,1.3194e-4
1990,F,Chelsi,271,1.3194e-4
1990,F,Joan,270,1.3145e-4
1990,F,Selina,269,1.3097e-4
1990,F,Daphne,268,1.3048e-4
1990,F,Keely,267,1.2999e-4
1990,F,Lora,267,1.2999e-4
1990,F,Tiera,267,1.2999e-4
1990,F,Ivy,266,1.2951e-4
1990,F,Jeannette,266,1.2951e-4
1990,F,Bobbi,265,1.2902e-4
1990,F,Jean,265,1.2902e-4
1990,F,Breann,264,1.2853e-4
1990,F,Felisha,264,1.2853e-4
1990,F,Hallie,264,1.2853e-4
1990,F,Melisa,264,1.2853e-4
1990,F,Mikaela,264,1.2853e-4
1990,F,Julissa,263,1.2805e-4
1990,F,Kelsea,262,1.2756e-4
1990,F,Selena,262,1.2756e-4
1990,F,Kathrine,260,1.2658e-4
1990,F,Darcy,258,1.2561e-4
1990,F,Olga,258,1.2561e-4
1990,F,Adrianne,257,1.2512e-4
1990,F,Kim,257,1.2512e-4
1990,F,Monika,257,1.2512e-4
1990,F,Phylicia,257,1.2512e-4
1990,F,Laci,256,1.2464e-4
1990,F,Jaqueline,255,1.2415e-4
1990,F,Joelle,255,1.2415e-4
1990,F,Marquita,255,1.2415e-4
1990,F,Noel,255,1.2415e-4
1990,F,Kori,254,1.2366e-4
1990,F,Jolene,253,1.2318e-4
1990,F,Mai,253,1.2318e-4
1990,F,Eboni,252,1.2269e-4
1990,F,Moriah,252,1.2269e-4
1990,F,Latonya,251,1.222e-4
1990,F,Liana,251,1.222e-4
1990,F,Makayla,251,1.222e-4
1990,F,Alex,250,1.2172e-4
1990,F,Avery,250,1.2172e-4
1990,F,Lana,250,1.2172e-4
1990,F,Leandra,250,1.2172e-4
1990,F,Maira,250,1.2172e-4
1990,F,Marla,250,1.2172e-4
1990,F,Kaylie,249,1.2123e-4
1990,F,Kaela,248,1.2074e-4
1990,F,Delia,246,1.1977e-4
1990,F,Tanesha,246,1.1977e-4
1990,F,Micaela,245,1.1928e-4
1990,F,Juana,244,1.1879e-4
1990,F,Leeann,243,1.1831e-4
1990,F,Elsa,242,1.1782e-4
1990,F,Valencia,242,1.1782e-4
1990,F,Alyse,241,1.1733e-4
1990,F,Ayla,241,1.1733e-4
1990,F,Elaina,241,1.1733e-4
1990,F,Charmaine,240,1.1685e-4
1990,F,Mariela,239,1.1636e-4
1990,F,Symone,239,1.1636e-4
1990,F,Gillian,238,1.1587e-4
1990,F,Laquita,238,1.1587e-4
1990,F,Lynette,238,1.1587e-4
1990,F,Melina,238,1.1587e-4
1990,F,Rikki,238,1.1587e-4
1990,F,Riley,238,1.1587e-4
1990,F,Kyle,237,1.1539e-4
1990,F,Sonja,237,1.1539e-4
1990,F,Alessandra,236,1.149e-4
1990,F,Jamila,236,1.149e-4
1990,F,Martina,236,1.149e-4
1990,F,Tyesha,236,1.149e-4
1990,F,Billie,235,1.1441e-4
1990,F,Ella,235,1.1441e-4
1990,F,Janna,235,1.1441e-4
1990,F,Krysten,235,1.1441e-4
1990,F,Nikole,235,1.1441e-4
1990,F,Teri,235,1.1441e-4
1990,F,Bridgett,234,1.1393e-4
1990,F,Portia,234,1.1393e-4
1990,F,Tameka,234,1.1393e-4
1990,F,Brittnie,233,1.1344e-4
1990,F,Christiana,233,1.1344e-4
1990,F,Deidra,233,1.1344e-4
1990,F,Susanna,233,1.1344e-4
1990,F,Destinee,232,1.1295e-4
1990,F,Kaycee,232,1.1295e-4
1990,F,Cecelia,231,1.1247e-4
1990,F,Fabiola,231,1.1247e-4
1990,F,Geneva,231,1.1247e-4
1990,F,Ivana,231,1.1247e-4
1990,F,Ivette,231,1.1247e-4
1990,F,Kalyn,231,1.1247e-4
1990,F,Aileen,230,1.1198e-4
1990,F,Becky,230,1.1198e-4
1990,F,Cora,230,1.1198e-4
1990,F,Doris,230,1.1198e-4
1990,F,Heaven,230,1.1198e-4
1990,F,Cody,229,1.1149e-4
1990,F,Kia,229,1.1149e-4
1990,F,Nia,229,1.1149e-4
1990,F,Shea,229,1.1149e-4
1990,F,Baby,227,1.1052e-4
1990,F,Gianna,227,1.1052e-4
1990,F,Janell,227,1.1052e-4
1990,F,Cherie,226,1.1003e-4
1990,F,Lucero,226,1.1003e-4
1990,F,Andria,225,1.0954e-4
1990,F,Brook,225,1.0954e-4
1990,F,Phoebe,225,1.0954e-4
1990,F,Jodie,224,1.0906e-4
1990,F,Alexander,223,1.0857e-4
1990,F,Jaimee,223,1.0857e-4
1990,F,Magen,222,1.0808e-4
1990,F,Mandi,222,1.0808e-4
1990,F,Corrine,221,1.076e-4
1990,F,Kati,221,1.076e-4
1990,F,Kenisha,221,1.076e-4
1990,F,Samatha,221,1.076e-4
1990,F,Sarai,220,1.0711e-4
1990,F,Shelbi,220,1.0711e-4
1990,F,Danika,219,1.0662e-4
1990,F,Dara,219,1.0662e-4
1990,F,Deana,219,1.0662e-4
1990,F,Demetria,219,1.0662e-4
1990,F,Marjorie,219,1.0662e-4
1990,F,Shakira,219,1.0662e-4
1990,F,Liza,218,1.0614e-4
1990,F,Karly,217,1.0565e-4
1990,F,Tera,217,1.0565e-4
1990,F,Lashonda,216,1.0516e-4
1990,F,Maryann,216,1.0516e-4
1990,F,Holli,215,1.0468e-4
1990,F,Isabella,215,1.0468e-4
1990,F,Chaya,214,1.0419e-4
1990,F,Lakeshia,214,1.0419e-4
1990,F,Lissette,214,1.0419e-4
1990,F,Richelle,214,1.0419e-4
1990,F,Alysa,213,1.037e-4
1990,F,Jessenia,213,1.037e-4
1990,F,Joana,213,1.037e-4
1990,F,Marcia,213,1.037e-4
1990,F,Catrina,212,1.0322e-4
1990,F,Dulce,212,1.0322e-4
1990,F,Gabriel,212,1.0322e-4
1990,F,Katheryn,212,1.0322e-4
1990,F,Lourdes,212,1.0322e-4
1990,F,Micah,212,1.0322e-4
1990,F,Roxanna,212,1.0322e-4
1990,F,Dominque,211,1.0273e-4
1990,F,Brooklyn,210,1.0224e-4
1990,F,Cathy,210,1.0224e-4
1990,F,Nataly,210,1.0224e-4
1990,F,Chastity,209,1.0175e-4
1990,F,Jessi,209,1.0175e-4
1990,F,Magdalena,209,1.0175e-4
1990,F,Trina,209,1.0175e-4
1990,F,Fallon,207,1.0078e-4
1990,F,Loretta,207,1.0078e-4
1990,F,Shanell,207,1.0078e-4
1990,F,Sherri,207,1.0078e-4
1990,F,Sidney,207,1.0078e-4
1990,F,Anjelica,206,1.0029e-4
1990,F,Carlie,206,1.0029e-4
1990,F,Chanelle,206,1.0029e-4
1990,F,Edna,206,1.0029e-4
1990,F,Eunice,206,1.0029e-4
1990,F,Karli,206,1.0029e-4
1990,F,Tracie,205,9.981e-5
1990,F,Imani,204,9.932e-5
1990,F,Jesica,204,9.932e-5
1990,F,Kalie,204,9.932e-5
1990,F,Krystin,204,9.932e-5
1990,F,Mari,204,9.932e-5
1990,F,Marian,203,9.883e-5
1990,F,Aja,202,9.835e-5
1990,F,Alannah,202,9.835e-5
1990,F,Blake,202,9.835e-5
1990,F,Bree,202,9.835e-5
1990,F,Fiona,202,9.835e-5
1990,F,Roberta,202,9.835e-5
1990,F,Kallie,201,9.786e-5
1990,F,Shari,201,9.786e-5
1990,F,Catalina,200,9.737e-5
1990,F,Lisette,200,9.737e-5
1990,F,Candy,199,9.689e-5
1990,F,Danyelle,199,9.689e-5
1990,F,Helena,199,9.689e-5
1990,F,Vicky,199,9.689e-5
1990,F,Geraldine,198,9.64e-5
1990,F,Kanesha,198,9.64e-5
1990,F,Lia,198,9.64e-5
1990,F,Ava,197,9.591e-5
1990,F,Kristan,197,9.591e-5
1990,F,Laken,197,9.591e-5
1990,F,Lee,197,9.591e-5
1990,F,Dena,196,9.543e-5
1990,F,Kacy,196,9.543e-5
1990,F,Mariel,196,9.543e-5
1990,F,Marsha,196,9.543e-5
1990,F,Cari,195,9.494e-5
1990,F,Haleigh,195,9.494e-5
1990,F,Jeanne,195,9.494e-5
1990,F,Jesenia,195,9.494e-5
1990,F,Janel,194,9.445e-5
1990,F,Marlena,194,9.445e-5
1990,F,Deidre,193,9.396e-5
1990,F,Georgina,193,9.396e-5
1990,F,Luisa,193,9.396e-5
1990,F,Cory,192,9.348e-5
1990,F,Dora,192,9.348e-5
1990,F,Eryn,192,9.348e-5
1990,F,Lizeth,192,9.348e-5
1990,F,Annmarie,191,9.299e-5
1990,F,Danae,191,9.299e-5
1990,F,Graciela,191,9.299e-5
1990,F,Shamika,191,9.299e-5
1990,F,Tosha,191,9.299e-5
1990,F,Wanda,191,9.299e-5
1990,F,Christopher,188,9.153e-5
1990,F,Elyssa,188,9.153e-5
1990,F,Emilia,188,9.153e-5
1990,F,Jody,188,9.153e-5
1990,F,Kimber,188,9.153e-5
1990,F,Marianne,188,9.153e-5
1990,F,Renae,187,9.104e-5
1990,F,Shameka,187,9.104e-5
1990,F,Deirdre,186,9.056e-5
1990,F,Linsey,186,9.056e-5
1990,F,Lynsey,186,9.056e-5
1990,F,Malinda,186,9.056e-5
1990,F,Shantell,185,9.007e-5
1990,F,Asha,184,8.958e-5
1990,F,Cherish,184,8.958e-5
1990,F,Tarah,184,8.958e-5
1990,F,Hali,183,8.91e-5
1990,F,Jada,183,8.91e-5
1990,F,Leila,182,8.861e-5
1990,F,Louise,182,8.861e-5
1990,F,Annemarie,181,8.812e-5
1990,F,Damaris,181,8.812e-5
1990,F,Deandra,181,8.812e-5
1990,F,Haylee,181,8.812e-5
1990,F,Jourdan,181,8.812e-5
1990,F,Magan,181,8.812e-5
1990,F,Peggy,181,8.812e-5
1990,F,Delaney,180,8.764e-5
1990,F,Jasmyne,180,8.764e-5
1990,F,Makenzie,180,8.764e-5
1990,F,Sheri,180,8.764e-5
1990,F,Tawny,180,8.764e-5
1990,F,Tiarra,180,8.764e-5
1990,F,Amberly,179,8.715e-5
1990,F,Annamarie,179,8.715e-5
1990,F,Bertha,179,8.715e-5
1990,F,Porsche,179,8.715e-5
1990,F,Alyssia,178,8.666e-5
1990,F,Antionette,178,8.666e-5
1990,F,Aubree,178,8.666e-5
1990,F,Brynn,178,8.666e-5
1990,F,Rosalinda,178,8.666e-5
1990,F,Salina,178,8.666e-5
1990,F,Ada,177,8.617e-5
1990,F,Shanique,177,8.617e-5
1990,F,Chiquita,176,8.569e-5
1990,F,Kelcie,176,8.569e-5
1990,F,Marta,176,8.569e-5
1990,F,Christal,175,8.52e-5
1990,F,Glenda,175,8.52e-5
1990,F,Kaneesha,175,8.52e-5
1990,F,Shanequa,175,8.52e-5
1990,F,Shaquana,175,8.52e-5
1990,F,Valarie,175,8.52e-5
1990,F,Stacia,174,8.471e-5
1990,F,Chana,173,8.423e-5
1990,F,Christi,173,8.423e-5
1990,F,Ellie,173,8.423e-5
1990,F,Marcy,173,8.423e-5
1990,F,Stephani,173,8.423e-5
1990,F,Ayana,172,8.374e-5
1990,F,Dolores,172,8.374e-5
1990,F,Isabelle,172,8.374e-5
1990,F,Reina,172,8.374e-5
1990,F,Rosemarie,172,8.374e-5
1990,F,Kasie,171,8.325e-5
1990,F,Marcela,171,8.325e-5
1990,F,Maxine,171,8.325e-5
1990,F,Sarina,171,8.325e-5
1990,F,Shawn,171,8.325e-5
1990,F,Stella,171,8.325e-5
1990,F,Anissa,170,8.277e-5
1990,F,Joni,170,8.277e-5
1990,F,Patience,170,8.277e-5
1990,F,Cinthia,169,8.228e-5
1990,F,Maricruz,169,8.228e-5
1990,F,Carli,168,8.179e-5
1990,F,Flor,168,8.179e-5
1990,F,Merissa,168,8.179e-5
1990,F,Santana,168,8.179e-5
1990,F,Shawnee,168,8.179e-5
1990,F,Adilene,167,8.131e-5
1990,F,Demi,167,8.131e-5
1990,F,Denisha,167,8.131e-5
1990,F,Scarlett,167,8.131e-5
1990,F,Brandee,166,8.082e-5
1990,F,Brielle,166,8.082e-5
1990,F,Joshua,166,8.082e-5
1990,F,Marion,166,8.082e-5
1990,F,Selene,166,8.082e-5
1990,F,Shaquita,166,8.082e-5
1990,F,Casie,165,8.033e-5
1990,F,Cheyanne,165,8.033e-5
1990,F,Leigha,165,8.033e-5
1990,F,Macey,165,8.033e-5
1990,F,Tyra,165,8.033e-5
1990,F,Coral,164,7.985e-5
1990,F,Kami,164,7.985e-5
1990,F,Alayna,163,7.936e-5
1990,F,Angeline,163,7.936e-5
1990,F,Brittnay,163,7.936e-5
1990,F,China,163,7.936e-5
1990,F,Devyn,163,7.936e-5
1990,F,Diandra,163,7.936e-5
1990,F,Ivonne,163,7.936e-5
1990,F,Johana,163,7.936e-5
1990,F,Emerald,162,7.887e-5
1990,F,Karlie,162,7.887e-5
1990,F,Kirby,162,7.887e-5
1990,F,Regan,162,7.887e-5
1990,F,Susie,162,7.887e-5
1990,F,Unknown,162,7.887e-5
1990,F,Yasmine,162,7.887e-5
1990,F,Brigitte,160,7.79e-5
1990,F,Lakesha,160,7.79e-5
1990,F,Lakisha,160,7.79e-5
1990,F,Mattie,160,7.79e-5
1990,F,Shanelle,160,7.79e-5
1990,F,Sinead,160,7.79e-5
1990,F,Elvira,159,7.741e-5
1990,F,Giovanna,159,7.741e-5
1990,F,Malia,159,7.741e-5
1990,F,Mariam,159,7.741e-5
1990,F,Ashlea,158,7.692e-5
1990,F,Esperanza,158,7.692e-5
1990,F,Hilda,158,7.692e-5
1990,F,Karin,158,7.692e-5
1990,F,Lucinda,158,7.692e-5
1990,F,Rosalie,158,7.692e-5
1990,F,Alena,157,7.644e-5
1990,F,Cathryn,157,7.644e-5
1990,F,Female,157,7.644e-5
1990,F,Francis,157,7.644e-5
1990,F,Leilani,157,7.644e-5
1990,F,Nichelle,157,7.644e-5
1990,F,Racquel,157,7.644e-5
1990,F,Rosie,157,7.644e-5
1990,F,Shaneka,157,7.644e-5
1990,F,Austin,156,7.595e-5
1990,F,Erinn,156,7.595e-5
1990,F,Harley,156,7.595e-5
1990,F,Jalissa,156,7.595e-5
1990,F,Juliet,156,7.595e-5
1990,F,Brianda,155,7.546e-5
1990,F,Dalia,155,7.546e-5
1990,F,Rena,155,7.546e-5
1990,F,Alesia,154,7.498e-5
1990,F,Jenelle,154,7.498e-5
1990,F,Marlee,154,7.498e-5
1990,F,Thalia,154,7.498e-5
1990,F,Alia,153,7.449e-5
1990,F,Chantell,153,7.449e-5
1990,F,Chelsy,153,7.449e-5
1990,F,Johnna,153,7.449e-5
1990,F,Kailee,153,7.449e-5
1990,F,Lina,153,7.449e-5
1990,F,Margo,153,7.449e-5
1990,F,Berenice,152,7.4e-5
1990,F,Madalyn,152,7.4e-5
1990,F,Ryann,152,7.4e-5
1990,F,Joslyn,151,7.352e-5
1990,F,Kelsy,151,7.352e-5
1990,F,Latosha,151,7.352e-5
1990,F,Sheree,151,7.352e-5
1990,F,Vanesa,151,7.352e-5
1990,F,Britta,150,7.303e-5
1990,F,Calli,150,7.303e-5
1990,F,Codi,150,7.303e-5
1990,F,Felecia,150,7.303e-5
1990,F,Kayli,150,7.303e-5
1990,F,Malissa,150,7.303e-5
1990,F,Nicolle,150,7.303e-5
1990,F,Anais,149,7.254e-5
1990,F,Cady,149,7.254e-5
1990,F,Charissa,149,7.254e-5
1990,F,Kenyatta,149,7.254e-5
1990,F,Marianna,149,7.254e-5
1990,F,Samara,149,7.254e-5
1990,F,Shelbie,149,7.254e-5
1990,F,Stephenie,149,7.254e-5
1990,F,Breonna,148,7.206e-5
1990,F,Cali,148,7.206e-5
1990,F,Daniel,148,7.206e-5
1990,F,Eliana,148,7.206e-5
1990,F,Janee,148,7.206e-5
1990,F,Lynda,148,7.206e-5
1990,F,Davina,147,7.157e-5
1990,F,Halie,147,7.157e-5
1990,F,Hana,147,7.157e-5
1990,F,Jeanine,147,7.157e-5
1990,F,Jeannie,147,7.157e-5
1990,F,Jewel,147,7.157e-5
1990,F,Joselyn,147,7.157e-5
1990,F,Lidia,147,7.157e-5
1990,F,Lilian,147,7.157e-5
1990,F,Audrianna,146,7.108e-5
1990,F,Bernice,146,7.108e-5
1990,F,Ginger,146,7.108e-5
1990,F,Rene,146,7.108e-5
1990,F,Hazel,145,7.06e-5
1990,F,Karyn,145,7.06e-5
1990,F,Shanita,145,7.06e-5
1990,F,Siobhan,145,7.06e-5
1990,F,Tamra,145,7.06e-5
1990,F,Whittney,145,7.06e-5
1990,F,Amalia,144,7.011e-5
1990,F,Aracely,144,7.011e-5
1990,F,Bryana,144,7.011e-5
1990,F,Carlee,144,7.011e-5
1990,F,Laquisha,144,7.011e-5
1990,F,Lilia,144,7.011e-5
1990,F,Denisse,143,6.962e-5
1990,F,Elsie,143,6.962e-5
1990,F,Latia,143,6.962e-5
1990,F,Mckenna,143,6.962e-5
1990,F,Nakia,143,6.962e-5
1990,F,Sondra,143,6.962e-5
1990,F,Destini,142,6.913e-5
1990,F,Francine,142,6.913e-5
1990,F,Kalli,142,6.913e-5
1990,F,Karlee,142,6.913e-5
1990,F,Kayley,142,6.913e-5
1990,F,Xiomara,142,6.913e-5
1990,F,Ashlynn,141,6.865e-5
1990,F,Keila,141,6.865e-5
1990,F,Myranda,141,6.865e-5
1990,F,Sharonda,141,6.865e-5
1990,F,Corinna,140,6.816e-5
1990,F,Dianne,140,6.816e-5
1990,F,Tristan,140,6.816e-5
1990,F,Viridiana,140,6.816e-5
1990,F,Audriana,139,6.767e-5
1990,F,Breeanna,139,6.767e-5
1990,F,Cheri,139,6.767e-5
1990,F,Ileana,139,6.767e-5
1990,F,Katarina,139,6.767e-5
1990,F,Rosanna,139,6.767e-5
1990,F,Tenisha,139,6.767e-5
1990,F,Essence,138,6.719e-5
1990,F,Justin,138,6.719e-5
1990,F,Paloma,138,6.719e-5
1990,F,Ramona,138,6.719e-5
1990,F,Thea,138,6.719e-5
1990,F,Arianne,137,6.67e-5
1990,F,Courtnie,137,6.67e-5
1990,F,Jacquelin,137,6.67e-5
1990,F,Spencer,137,6.67e-5
1990,F,Susannah,137,6.67e-5
1990,F,Delilah,136,6.621e-5
1990,F,Jeana,136,6.621e-5
1990,F,Jelisa,136,6.621e-5
1990,F,Brigette,135,6.573e-5
1990,F,Elana,135,6.573e-5
1990,F,Reanna,135,6.573e-5
1990,F,Shanay,135,6.573e-5
1990,F,Valentina,135,6.573e-5
1990,F,Ariella,134,6.524e-5
1990,F,Britnee,134,6.524e-5
1990,F,Britteny,134,6.524e-5
1990,F,Kinsey,134,6.524e-5
1990,F,Markie,134,6.524e-5
1990,F,Stormy,134,6.524e-5
1990,F,Francisca,133,6.475e-5
1990,F,Meghann,133,6.475e-5
1990,F,Page,133,6.475e-5
1990,F,Trinity,133,6.475e-5
1990,F,Alishia,132,6.427e-5
1990,F,Karisa,132,6.427e-5
1990,F,Kirstyn,132,6.427e-5
1990,F,Latesha,132,6.427e-5
1990,F,Layla,132,6.427e-5
1990,F,Shanta,132,6.427e-5
1990,F,Amara,131,6.378e-5
1990,F,Gracie,131,6.378e-5
1990,F,Lindy,131,6.378e-5
1990,F,Pearl,131,6.378e-5
1990,F,Aleshia,130,6.329e-5
1990,F,Corrie,130,6.329e-5
1990,F,Elvia,130,6.329e-5
1990,F,Jasmyn,130,6.329e-5
1990,F,Malorie,130,6.329e-5
1990,F,Nakita,130,6.329e-5
1990,F,Rosario,130,6.329e-5
1990,F,Shasta,130,6.329e-5
1990,F,Cathleen,129,6.281e-5
1990,F,Colby,129,6.281e-5
1990,F,Ladonna,129,6.281e-5
1990,F,Mellissa,129,6.281e-5
1990,F,Natali,129,6.281e-5
1990,F,Shay,129,6.281e-5
1990,F,Tanika,129,6.281e-5
1990,F,Colette,128,6.232e-5
1990,F,Courtnee,128,6.232e-5
1990,F,Eugenia,128,6.232e-5
1990,F,Gail,128,6.232e-5
1990,F,Jayne,128,6.232e-5
1990,F,Jazmyn,128,6.232e-5
1990,F,Lashawn,128,6.232e-5
1990,F,Suzanna,128,6.232e-5
1990,F,Vicki,128,6.232e-5
1990,F,Belen,127,6.183e-5
1990,F,Danelle,127,6.183e-5
1990,F,Danna,127,6.183e-5
1990,F,Jeanna,127,6.183e-5
1990,F,Kaneisha,127,6.183e-5
1990,F,Katlynn,127,6.183e-5
1990,F,Kaylan,127,6.183e-5
1990,F,Kelci,127,6.183e-5
1990,F,Shakia,127,6.183e-5
1990,F,Cherise,126,6.134e-5
1990,F,Dannielle,126,6.134e-5
1990,F,Estefania,126,6.134e-5
1990,F,Malika,126,6.134e-5
1990,F,Marci,126,6.134e-5
1990,F,Misha,126,6.134e-5
1990,F,Mona,126,6.134e-5
1990,F,Monet,126,6.134e-5
1990,F,Myesha,126,6.134e-5
1990,F,Violet,126,6.134e-5
1990,F,Deena,125,6.086e-5
1990,F,Ilana,125,6.086e-5
1990,F,Josefina,125,6.086e-5
1990,F,Kayle,125,6.086e-5
1990,F,Matthew,125,6.086e-5
1990,F,Pricilla,125,6.086e-5
1990,F,Brea,124,6.037e-5
1990,F,Cherelle,124,6.037e-5
1990,F,Franchesca,124,6.037e-5
1990,F,Ivory,124,6.037e-5
1990,F,Lakendra,124,6.037e-5
1990,F,Lila,124,6.037e-5
1990,F,Marguerite,124,6.037e-5
1990,F,Natosha,124,6.037e-5
1990,F,Rae,124,6.037e-5
1990,F,Rhea,124,6.037e-5
1990,F,Shalonda,124,6.037e-5
1990,F,Yajaira,124,6.037e-5
1990,F,Jackeline,123,5.988e-5
1990,F,Jazmyne,123,5.988e-5
1990,F,Meranda,123,5.988e-5
1990,F,Raina,123,5.988e-5
1990,F,Shanda,123,5.988e-5
1990,F,Unique,123,5.988e-5
1990,F,Alix,122,5.94e-5
1990,F,Annabel,122,5.94e-5
1990,F,Chante,122,5.94e-5
1990,F,Markita,122,5.94e-5
1990,F,Starr,122,5.94e-5
1990,F,Tisha,122,5.94e-5
1990,F,Aleisha,121,5.891e-5
1990,F,Ida,121,5.891e-5
1990,F,Pilar,121,5.891e-5
1990,F,Darla,120,5.842e-5
1990,F,David,120,5.842e-5
1990,F,Penny,120,5.842e-5
1990,F,Talisha,120,5.842e-5
1990,F,Chelsee,119,5.794e-5
1990,F,Estela,119,5.794e-5
1990,F,Farrah,119,5.794e-5
1990,F,Kalee,119,5.794e-5
1990,F,Kianna,119,5.794e-5
1990,F,Kiarra,119,5.794e-5
1990,F,Mallorie,119,5.794e-5
1990,F,Porscha,119,5.794e-5
1990,F,Yessica,119,5.794e-5
1990,F,Caryn,118,5.745e-5
1990,F,Charlie,118,5.745e-5
1990,F,Eve,118,5.745e-5
1990,F,Katerina,118,5.745e-5
1990,F,Kaylynn,118,5.745e-5
1990,F,Kenzie,118,5.745e-5
1990,F,Marcie,118,5.745e-5
1990,F,Nellie,118,5.745e-5
1990,F,Sheryl,118,5.745e-5
1990,F,Brieanna,117,5.696e-5
1990,F,Jordon,117,5.696e-5
1990,F,Kathryne,117,5.696e-5
1990,F,Kendal,117,5.696e-5
1990,F,Kenia,117,5.696e-5
1990,F,Kesha,117,5.696e-5
1990,F,Rachele,117,5.696e-5
1990,F,Shanee,117,5.696e-5
1990,F,Sharee,117,5.696e-5
1990,F,Annalisa,116,5.648e-5
1990,F,Jenessa,116,5.648e-5
1990,F,Jeri,116,5.648e-5
1990,F,Kaytlin,116,5.648e-5
1990,F,Lillie,116,5.648e-5
1990,F,Misti,116,5.648e-5
1990,F,Sydnee,116,5.648e-5
1990,F,Therese,116,5.648e-5
1990,F,Aida,115,5.599e-5
1990,F,Cassaundra,115,5.599e-5
1990,F,Desire,115,5.599e-5
1990,F,James,115,5.599e-5
1990,F,Kady,115,5.599e-5
1990,F,Linnea,115,5.599e-5
1990,F,Meggan,115,5.599e-5
1990,F,Sage,115,5.599e-5
1990,F,Shaniece,115,5.599e-5
1990,F,Stephaine,115,5.599e-5
1990,F,Tiesha,115,5.599e-5
1990,F,Yanira,115,5.599e-5
1990,F,Bailee,114,5.55e-5
1990,F,Cally,114,5.55e-5
1990,F,Corie,114,5.55e-5
1990,F,Corrina,114,5.55e-5
1990,F,Destiney,114,5.55e-5
1990,F,Jacquelynn,114,5.55e-5
1990,F,Jenae,114,5.55e-5
1990,F,Kay,114,5.55e-5
1990,F,Nicollette,114,5.55e-5
1990,F,Rashida,114,5.55e-5
1990,F,Terry,114,5.55e-5
1990,F,Venessa,114,5.55e-5
1990,F,Ashanti,113,5.502e-5
1990,F,Bria,113,5.502e-5
1990,F,Grecia,113,5.502e-5
1990,F,Jose,113,5.502e-5
1990,F,Juliette,113,5.502e-5
1990,F,London,113,5.502e-5
1990,F,Macie,113,5.502e-5
1990,F,Marlen,113,5.502e-5
1990,F,Natashia,113,5.502e-5
1990,F,Skyla,113,5.502e-5
1990,F,Tana,113,5.502e-5
1990,F,Taneisha,113,5.502e-5
1990,F,Tierney,113,5.502e-5
1990,F,Alba,112,5.453e-5
1990,F,Aleah,112,5.453e-5
1990,F,Alondra,112,5.453e-5
1990,F,Ayanna,112,5.453e-5
1990,F,Kadie,112,5.453e-5
1990,F,Keeley,112,5.453e-5
1990,F,Kenna,112,5.453e-5
1990,F,Lucille,112,5.453e-5
1990,F,Mellisa,112,5.453e-5
1990,F,Paulette,112,5.453e-5
1990,F,Salena,112,5.453e-5
1990,F,Stefany,112,5.453e-5
1990,F,Tabetha,112,5.453e-5
1990,F,Yazmin,112,5.453e-5
1990,F,Addie,111,5.404e-5
1990,F,Aubrie,111,5.404e-5
1990,F,Cami,111,5.404e-5
1990,F,Darci,111,5.404e-5
1990,F,Eleni,111,5.404e-5
1990,F,Evan,111,5.404e-5
1990,F,Frankie,111,5.404e-5
1990,F,Hailee,111,5.404e-5
